"id","vereador","aluguel","condominio","energia","agua","iptu_tpei","internet_telefone","trasporte_hospedagens","locacao_automovel","pecas_veiculos","servicos","material_expediente","locacao_equipamentos","assinaturas_jornais","servicos_graficos","total_apresentado","glosa","pago_no_mes","media_mensal","media_mensal_acumulada","data","timestamp","id_vereador"
372,RAFAEL ACIOLI,0,0,0,0,0,0,0,4960,0,0,0,0,0,0,4960,360,4600,3906.6666666666665,0,"2017/12",2019-11-24 21:48:45,25
379,RINALDO JÚNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/07",2019-11-24 21:48:45,28
378,RINALDO JÚNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/06",2019-11-24 21:48:45,28
380,RINALDO JÚNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/08",2019-11-24 21:48:45,28
374,RINALDO JÚNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/02",2019-11-24 21:48:45,28
375,RINALDO JÚNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/03",2019-11-24 21:48:45,28
347,MARCOS DI BRIA,3000,0,0,0,0,0,0,1680,0,0,0,0,0,0,4680,80,4600,3887.2727272727275,0,"2017/11",2019-11-24 21:48:45,38
370,RAFAEL ACIOLI,0,0,0,0,0,0,0,4960,0,0,0,0,0,0,4960,360,4600,3768,0,"2017/10",2019-11-24 21:48:45,25
365,RAFAEL ACIOLI,0,0,0,0,0,0,0,4960,0,0,0,0,0,0,4960,360,4600,2936,0,"2017/05",2019-11-24 21:48:45,25
355,NATÁLIA DE MENUDO,0,0,0,0,0,0,0,4290,0,0,0,0,0,0,4290,0,4290,2637.1428571428573,0,"2017/07",2019-11-24 21:48:45,26
394,RENATO ANTUNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.16111111111111,0,"2017/10",2019-11-24 21:48:46,27
402,RICARDO CRUZ,2000,0,0,40.18,156.92,0,0,1620,0,0,0,0,0,0,3817.1,8.88,3808.22,1791.4199999999998,0,"2017/06",2019-11-24 21:48:46,17
403,RICARDO CRUZ,2000,0,0,40.18,0,0,0,2168,0,0,0,0,0,0,4208.18,0,4208.18,2136.6714285714284,0,"2017/07",2019-11-24 21:48:46,17
388,RENATO ANTUNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.1125,0,"2017/04",2019-11-24 21:48:45,27
416,RODRIGO COUTINHO,600,0,30.13,0,0,0,0,0,0,0,42.94,0,0,0,673.0699999999999,0,673.0699999999999,1221.33,0,"2017/08",2019-11-24 21:48:46,19
401,RICARDO CRUZ,2000,0.09,0,43.57,140.64,0,0,756,0,0,0,0,0,0,2940.2999999999997,0,2940.2999999999997,1388.06,0,"2017/05",2019-11-24 21:48:46,17
412,RODRIGO COUTINHO,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,2500,0,2500,864.4549999999999,0,"2017/04",2019-11-24 21:48:46,19
413,RODRIGO COUTINHO,0,0,0,0,0,0,0,0,0,0,163.06,0,0,0,163.06,0,163.06,724.1759999999999,0,"2017/05",2019-11-24 21:48:46,19
393,RENATO ANTUNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.05625,0,"2017/09",2019-11-24 21:48:46,27
409,RODRIGO COUTINHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/01",2019-11-24 21:48:46,19
411,RODRIGO COUTINHO,0,0,0,0,0,0,0,0,0,0,267.82,0,0,240,507.82,0,507.82,319.2733333333333,0,"2017/03",2019-11-24 21:48:46,19
386,RENATO ANTUNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/02",2019-11-24 21:48:45,27
387,RENATO ANTUNES,0,0,0,0,0,0,0,0,0,0,280.45,0,0,0,280.45,0,280.45,93.48333333333333,0,"2017/03",2019-11-24 21:48:45,27
390,RENATO ANTUNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.74166666666667,0,"2017/06",2019-11-24 21:48:45,27
410,RODRIGO COUTINHO,0,0,0,0,0,0,0,0,0,0,0,0,0,450,450,0,450,225,0,"2017/02",2019-11-24 21:48:46,19
407,RICARDO CRUZ,2000,0,0,0,340.48,134.98,0,1620,0,0,0,0,0,0,4095.46,44.4,4051.06,2908.3136363636363,0,"2017/11",2019-11-24 21:48:46,17
414,RODRIGO COUTINHO,600,0,0,0,0,0,0,0,0,0,276.69,0,0,0,876.69,0,876.69,749.5949999999999,0,"2017/06",2019-11-24 21:48:46,19
395,RENATO ANTUNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.044999999999998,0,"2017/11",2019-11-24 21:48:46,27
392,RENATO ANTUNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.06428571428571,0,"2017/08",2019-11-24 21:48:46,27
408,RICARDO CRUZ,2000,0,5.8,40.18,0,0,0,1674,0,0,0,0,0,0,3719.98,0.14,3719.84,2975.9408333333336,0,"2017/12",2019-11-24 21:48:46,17
397,RICARDO CRUZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/01",2019-11-24 21:48:46,17
399,RICARDO CRUZ,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2000,666.6666666666666,0,"2017/03",2019-11-24 21:48:46,17
385,RENATO ANTUNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/01",2019-11-24 21:48:45,27
405,RICARDO CRUZ,2000,0,5.37,40.18,140.64,30.46,0,2400,0,0,0,0,0,0,4616.65,16.65,4600,2672.213333333333,0,"2017/09",2019-11-24 21:48:46,17
391,RENATO ANTUNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.74166666666667,0,"2017/07",2019-11-24 21:48:46,27
404,RICARDO CRUZ,2000,0,0,40.98,156.92,0,0,2305,0,0,0,0,0,0,4502.9,9.68,4493.219999999999,2431.24,0,"2017/08",2019-11-24 21:48:46,17
406,RICARDO CRUZ,2000,0,5.19,40.98,140.64,30.46,0,1705,0,0,0,0,0,0,3922.27,31.8,3890.47,2794.0389999999998,0,"2017/10",2019-11-24 21:48:46,17
398,RICARDO CRUZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/02",2019-11-24 21:48:46,17
389,RENATO ANTUNES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.089999999999996,0,"2017/05",2019-11-24 21:48:45,27
415,RODRIGO COUTINHO,600,0,0,0,0,0,0,0,0,4000,0,0,0,0,4600,0,4600,1299.652857142857,0,"2017/07",2019-11-24 21:48:46,19
383,RINALDO JÚNIOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/11",2019-11-24 21:48:45,28
427,ROGÉRIO DE LUCCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/07",2019-11-24 21:48:46,24
438,ROMERINHO JATOBÁ ,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,3000,0,3000,2433.3333333333335,0,"2017/06",2019-11-24 21:48:47,3
441,ROMERINHO JATOBÁ ,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,3000,0,3000,2644.4444444444443,0,"2017/09",2019-11-24 21:48:47,3
439,ROMERINHO JATOBÁ ,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,3100,0,3100,2528.5714285714284,0,"2017/07",2019-11-24 21:48:47,3
437,ROMERINHO JATOBÁ ,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,3100,0,3100,2320,0,"2017/05",2019-11-24 21:48:47,3
431,ROGÉRIO DE LUCCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/11",2019-11-24 21:48:47,24
425,ROGÉRIO DE LUCCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/05",2019-11-24 21:48:46,24
430,ROGÉRIO DE LUCCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/10",2019-11-24 21:48:47,24
442,ROMERINHO JATOBÁ ,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,3100,0,3100,2690,0,"2017/10",2019-11-24 21:48:47,3
444,ROMERINHO JATOBÁ ,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,3100,0,3100,2750,0,"2017/12",2019-11-24 21:48:47,3
417,RODRIGO COUTINHO,600,0,0,60.27,0,0,0,228.46,0,3500,42.94,0,0,0,4431.669999999999,0,4431.669999999999,1578.0344444444443,0,"2017/09",2019-11-24 21:48:46,19
424,ROGÉRIO DE LUCCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/04",2019-11-24 21:48:46,24
420,RODRIGO COUTINHO,600,0,0,65.57,0,0,0,0,0,0,620.89,0,0,0,1286.46,0.83,1285.63,1405.2474999999997,0,"2017/12",2019-11-24 21:48:46,19
429,ROGÉRIO DE LUCCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/09",2019-11-24 21:48:47,24
432,ROGÉRIO DE LUCCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/12",2019-11-24 21:48:47,24
443,ROMERINHO JATOBÁ ,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,3000,0,3000,2718.181818181818,0,"2017/11",2019-11-24 21:48:47,3
440,ROMERINHO JATOBÁ ,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,3100,0,3100,2600,0,"2017/08",2019-11-24 21:48:47,3
428,ROGÉRIO DE LUCCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/08",2019-11-24 21:48:47,24
422,ROGÉRIO DE LUCCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/02",2019-11-24 21:48:46,24
426,ROGÉRIO DE LUCCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/06",2019-11-24 21:48:46,24
423,ROGÉRIO DE LUCCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017/03",2019-11-24 21:48:46,24
447,ROMERO ALBUQUERQUE,0,0,0,0,0,0,0,2214.33,0,0,0,0,0,0,2214.33,214.33,2000,2000,0,"2017/03",2019-11-24 21:48:47,10
445,ROMERO ALBUQUERQUE,0,0,0,0,0,0,0,3000,0,0,389.49,0,0,0,3389.49,1389.49,1999.9999999999998,1999.9999999999998,0,"2017/01",2019-11-24 21:48:47,10
436,ROMERINHO JATOBÁ ,0,0,0,0,0,0,0,2700,0,0,0,0,0,1800,4500,0,4500,2125,0,"2017/04",2019-11-24 21:48:47,3
477,ADERALDO OLIVEIRA,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,4500,0,4500,4572.222222222223,0,"2019/09",2019-11-24 21:48:48,40
473,ADERALDO OLIVEIRA,0,0,0,0,0,0,0,4650,0,0,0,0,0,0,4650,0,4650,4570,0,"2019/05",2019-11-24 21:48:48,40
486,AERTO LUNA,0,0,1023.32,122.5,436.24,230.92,0,0,0,0,846.7,0,0,0,2659.6800000000003,36.28,2623.4,1874.6050000000002,0,"2019/06",2019-11-24 21:48:48,39
479,ADERALDO OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/11",2019-11-24 21:48:48,40
455,ROMERO ALBUQUERQUE,0,0,0,0,0,0,0,5343,0,0,0,0,0,0,5343,743,4600,3890.909090909091,0,"2017/11",2019-11-24 21:48:47,10
461,WANDERSON SOBRAL,2400,0,0,0,0,0,0,2340,0,0,0,0,0,0,4740,140,4600,3040,0,"2017/05",2019-11-24 21:48:47,2
476,ADERALDO OLIVEIRA,0,0,0,0,0,0,0,4650,0,0,173,0,0,0,4823,223,4600,4581.25,0,"2019/08",2019-11-24 21:48:48,40
459,WANDERSON SOBRAL,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,400,2000,2000,0,"2017/03",2019-11-24 21:48:47,2
463,WANDERSON SOBRAL,2400,0,0,0,0,0,0,2340,0,0,0,0,0,0,4740,140,4600,3485.714285714286,0,"2017/07",2019-11-24 21:48:47,2
469,ADERALDO OLIVEIRA,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,4500,0,4500,4500,0,"2019/01",2019-11-24 21:48:48,40
458,WANDERSON SOBRAL,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,400,2000,2000,0,"2017/02",2019-11-24 21:48:47,2
464,WANDERSON SOBRAL,1800,0,0,0,0,0,0,3306.77,0,0,0,0,0,0,5106.77,506.77,4600,3625,0,"2017/08",2019-11-24 21:48:47,2
452,ROMERO ALBUQUERQUE,1800,0,0,0,0,0,0,3306.77,0,0,0,0,0,0,5106.77,506.77,4600,3625,0,"2017/08",2019-11-24 21:48:47,10
475,ADERALDO OLIVEIRA,0,0,0,0,0,0,0,4650,0,0,0,0,0,0,4650,50,4600,4578.571428571428,0,"2019/07",2019-11-24 21:48:48,40
485,AERTO LUNA,0,0,902.65,122.5,436.24,224.43,0,0,0,0,0,0,0,0,1685.8200000000002,47.49,1638.3300000000002,1724.8460000000002,0,"2019/05",2019-11-24 21:48:48,39
480,ADERALDO OLIVEIRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/12",2019-11-24 21:48:48,40
481,AERTO LUNA,0,0,751.25,121.5,0,222.08,0,0,0,0,600.4,0,0,0,1695.23,128,1567.23,1567.23,0,"2019/01",2019-11-24 21:48:48,39
453,ROMERO ALBUQUERQUE,1800,0,0,0,0,0,0,3200.1,0,0,0,0,0,0,5000.1,400.1,4600,3733.3333333333335,0,"2017/09",2019-11-24 21:48:47,10
482,AERTO LUNA,0,0,449.69,121.5,436.24,223.65,0,0,0,0,373,0,0,0,1604.0800000000002,0,1604.0800000000002,1585.6550000000002,0,"2019/02",2019-11-24 21:48:48,39
474,ADERALDO OLIVEIRA,0,0,0,0,0,0,0,4500,0,0,234,0,0,0,4734,134,4600,4575,0,"2019/06",2019-11-24 21:48:48,40
483,AERTO LUNA,0,0,596.65,121.5,436.24,222.87,0,0,0,0,597.7,0,0,0,1974.9599999999998,0,1974.9599999999998,1715.4233333333334,0,"2019/03",2019-11-24 21:48:48,39
468,WANDERSON SOBRAL,0,0,0,0,0,0,0,4940,0,0,0,0,0,0,4940,446.24,4493.76,3868.9675,0,"2017/12",2019-11-24 21:48:47,2
472,ADERALDO OLIVEIRA,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,4500,0,4500,4550,0,"2019/04",2019-11-24 21:48:48,40
478,ADERALDO OLIVEIRA,0,0,0,0,0,0,0,4650,0,0,0,0,0,0,4650,50,4600,4575,0,"2019/10",2019-11-24 21:48:48,40
467,WANDERSON SOBRAL,0,0,0,0,0,0,0,4940,0,0,0,0,0,0,4940,1206.15,3733.85,3812.168181818182,0,"2017/11",2019-11-24 21:48:47,2
487,AERTO LUNA,0,0,627.43,122.5,436.24,222.72,0,0,0,0,0,0,0,0,1408.89,2.25,1406.64,1807.7528571428572,0,"2019/07",2019-11-24 21:48:48,39
470,ADERALDO OLIVEIRA,0,0,0,0,0,0,0,4200,0,0,0,0,0,412,4612,12,4600,4550,0,"2019/02",2019-11-24 21:48:48,40
484,AERTO LUNA,0,0,823.78,121.7,436.24,230.51,0,0,0,0,237,0,0,0,1849.23,9.6,1839.63,1746.4750000000001,0,"2019/04",2019-11-24 21:48:48,39
460,WANDERSON SOBRAL,2400,0,0,0,0,0,0,2340,0,0,0,0,0,0,4740,140,4600,2650,0,"2017/04",2019-11-24 21:48:47,2
465,WANDERSON SOBRAL,0,0,0,0,0,0,0,4940,0,0,0,0,0,0,4940,340,4600,3733.3333333333335,0,"2017/09",2019-11-24 21:48:47,2
471,ADERALDO OLIVEIRA,0,0,0,0,0,0,0,4650,0,0,141.5,0,0,0,4791.5,191.5,4600,4566.666666666667,0,"2019/03",2019-11-24 21:48:48,40
456,ROMERO ALBUQUERQUE,0,0,0,0,0,0,0,5521.1,0,0,0,0,0,0,5521.1,921.1,4600,3950,0,"2017/12",2019-11-24 21:48:47,10
489,AERTO LUNA,0,0,702.13,130.68,562.09,225.43,0,0,0,0,190,0,0,0,1810.3300000000002,16.94,1793.39,1839.4355555555558,0,"2019/09",2019-11-24 21:48:48,39
493,AIMÉE SILVA,1200,489.73,21.96,0,98.82,0,0,2480,0,0,0,0,0,0,4290.51,0,4290.51,4290.51,0,"2019/01",2019-11-24 21:48:48,11
507,ALCIDES TEIXEIRA NETO,1500,0,300.22,83.6,0,197.63,0,2800,0,0,0,0,0,0,4881.45,281.45,4600,4596.086666666667,0,"2019/03",2019-11-24 21:48:48,45
490,AERTO LUNA,0,0,683.13,130.68,562.09,227.18,0,3515,0,0,232.6,0,0,0,5350.68,750.68,4600,2115.492,0,"2019/10",2019-11-24 21:48:48,39
500,AIMÉE SILVA,1291.39,507.2699999999999,24.35,0,98.82,0,0,2697,0,0,0,0,0,0,4618.83,18.83,4600,4516.03875,0,"2019/08",2019-11-24 21:48:48,11
512,ALCIDES TEIXEIRA NETO,1500,0,135.01,83.6,0,146.91,0,2800,0,0,0,0,0,0,4665.52,65.52,4600,4598.5325,0,"2019/08",2019-11-24 21:48:48,45
502,AIMÉE SILVA,1291.39,640.04,0,0,0,0,0,2697,0,0,0,0,0,0,4628.43,28.43,4600,4515.552,0,"2019/10",2019-11-24 21:48:48,11
488,AERTO LUNA,0,0,612.65,122.5,562.09,233.68,0,0,0,0,633.05,0,0,0,2163.9700000000003,56.71,2107.26,1845.19125,0,"2019/08",2019-11-24 21:48:48,39
518,ALINE MARIANO,400,650,0,0,80,0,0,3520,0,0,0,0,0,0,4650,50,4600,4600,0,"2019/02",2019-11-24 21:48:48,13
520,ALINE MARIANO,430,666.74,0,0,85,0,0,3520,0,0,0,0,0,0,4701.74,101.74,4600,4600,0,"2019/04",2019-11-24 21:48:49,13
521,ALINE MARIANO,430,666.52,0,0,85,0,0,3520,0,0,0,0,0,0,4701.52,101.52,4600,4600,0,"2019/05",2019-11-24 21:48:49,13
497,AIMÉE SILVA,1291.39,590.2299999999998,46.12,0,98.82,0,0,2697,0,0,0,0,0,0,4723.5599999999995,123.56,4599.999999999999,4467.666,0,"2019/05",2019-11-24 21:48:48,11
510,ALCIDES TEIXEIRA NETO,1500,0,245.07,83.6,0,175.56,0,2800,0,0,0,0,0,0,4804.23,204.23,4600,4598.043333333334,0,"2019/06",2019-11-24 21:48:48,45
513,ALCIDES TEIXEIRA NETO,1500,0,193.5,89.16,0,143.05,0,2800,0,0,0,0,0,0,4725.71,125.71,4600,4598.695555555556,0,"2019/09",2019-11-24 21:48:48,45
516,ALCIDES TEIXEIRA NETO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/12",2019-11-24 21:48:48,45
492,AERTO LUNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/12",2019-11-24 21:48:48,39
505,ALCIDES TEIXEIRA NETO,1500,0,196.82,83.6,0,176.18,0,2800,0,0,0,0,0,0,4756.6,156.6,4600,4600,0,"2019/01",2019-11-24 21:48:48,45
514,ALCIDES TEIXEIRA NETO,1500,0,315.6,89.16,0,149.94,0,2800,0,0,0,0,0,0,4854.7,254.7,4600,4598.826,0,"2019/10",2019-11-24 21:48:48,45
494,AIMÉE SILVA,1200,490.96000000000004,22.04,0,98.82,0,0,2436,0,0,0,0,0,0,4247.82,0,4247.82,4269.165,0,"2019/02",2019-11-24 21:48:48,11
508,ALCIDES TEIXEIRA NETO,1500,0,284.86,83.6,0,185.95,0,2800,0,0,0,0,0,0,4854.41,254.41,4600,4597.0650000000005,0,"2019/04",2019-11-24 21:48:48,45
515,ALCIDES TEIXEIRA NETO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/11",2019-11-24 21:48:48,45
495,AIMÉE SILVA,1291.39,498.0399999999999,45.69,0,98.82,0,0,2697,0,0,0,0,0,0,4630.9400000000005,30.94,4600.000000000001,4379.443333333334,0,"2019/03",2019-11-24 21:48:48,11
499,AIMÉE SILVA,1291.39,511.1299999999998,23.71,0,98.82,0,0,2697,0,0,0,0,0,0,4622.05,22.05,4600,4504.044285714286,0,"2019/07",2019-11-24 21:48:48,11
503,AIMÉE SILVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/11",2019-11-24 21:48:48,11
498,AIMÉE SILVA,1291.39,511.5399999999999,78.23,0,98.82,0,0,2610,0,0,0,0,0,0,4589.98,0,4589.98,4488.051666666667,0,"2019/06",2019-11-24 21:48:48,11
504,AIMÉE SILVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/12",2019-11-24 21:48:48,11
496,AIMÉE SILVA,1291.39,588.4299999999998,43.36,0,98.82,0,0,2610,0,0,0,0,0,0,4632,32,4600,4434.5825,0,"2019/04",2019-11-24 21:48:48,11
511,ALCIDES TEIXEIRA NETO,1500,0,194.4,83.6,0,171.52,0,2800,0,0,0,0,0,0,4749.52,149.52,4600,4598.322857142857,0,"2019/07",2019-11-24 21:48:48,45
509,ALCIDES TEIXEIRA NETO,1500,0,224.92,83.6,0,156.01,0,2800,0,0,0,0,0,0,4764.53,164.53,4600,4597.652,0,"2019/05",2019-11-24 21:48:48,45
506,ALCIDES TEIXEIRA NETO,1500,0,240.23,83.6,0,152.19,0,2800,0,0,0,0,0,0,4776.02,187.76,4588.26,4594.13,0,"2019/02",2019-11-24 21:48:48,45
519,ALINE MARIANO,430,670,0,0,185,0,0,3520,0,0,0,0,0,0,4805,205,4600,4600,0,"2019/03",2019-11-24 21:48:49,13
531,ALMIR FERNANDO,0,0,0,0,0,210.02,0,0,0,2000,453,0,0,0,2663.02,4.31,2658.71,3278.1766666666663,0,"2019/03",2019-11-24 21:48:49,8
533,ALMIR FERNANDO,0,0,0,0,0,206.42,0,0,1652,2000,470,0,0,190,4518.42,4.45,4513.97,3789.7,0,"2019/05",2019-11-24 21:48:49,8
553,ANA LÚCIA,0,0,0,0,0,0,0,2697,0,0,1744.5,0,0,0,4441.5,0,4441.5,4441.5,0,"2019/01",2019-11-24 21:48:49,36
547,AMARO CIPRIANO,0,0,0,0,0,0,0,4704,0,0,0,0,0,0,4704,229.9,4474.1,4232.861428571428,0,"2019/07",2019-11-24 21:48:49,20
545,AMARO CIPRIANO,0,0,0,0,0,0,0,4704,0,0,0,0,0,0,4704,132.07,4571.93,4111.186,0,"2019/05",2019-11-24 21:48:49,20
556,ANA LÚCIA,0,0,0,0,0,0,0,4620,0,0,0,0,0,0,4620,20,4600,4488.375,0,"2019/04",2019-11-24 21:48:49,36
535,ALMIR FERNANDO,0,0,0,0,0,191.29,0,0,1400,2000,926.3,0,0,0,4517.59,0,4517.59,3926.8414285714284,0,"2019/07",2019-11-24 21:48:49,8
539,ALMIR FERNANDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/11",2019-11-24 21:48:49,8
524,ALINE MARIANO,430,666.52,0,0,85,0,0,3520,0,0,0,0,0,0,4701.52,101.52,4600,4600,0,"2019/08",2019-11-24 21:48:49,13
552,AMARO CIPRIANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/12",2019-11-24 21:48:49,20
530,ALMIR FERNANDO,0,0,0,0,0,205.71,0,0,1880,2000,454.4,0,0,0,4540.11,0,4540.11,3587.91,0,"2019/02",2019-11-24 21:48:49,8
528,ALINE MARIANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/12",2019-11-24 21:48:49,13
538,ALMIR FERNANDO,0,0,0,0,0,205.71,0,0,1180,2000,845.2,0,0,200,4430.91,0,4430.91,4105.271000000001,0,"2019/10",2019-11-24 21:48:49,8
549,AMARO CIPRIANO,0,0,0,0,0,0,0,4704,0,0,0,0,0,0,4704,180.39,4523.61,4305.96,0,"2019/09",2019-11-24 21:48:49,20
536,ALMIR FERNANDO,0,0,0,0,0,211.32,0,0,1430,2000,742.16,0,0,200,4583.48,49.57,4533.91,4002.725,0,"2019/08",2019-11-24 21:48:49,8
526,ALINE MARIANO,500,728.04,0,0,85,0,0,3600,0,0,0,0,0,0,4913.04,313.04,4600,4600,0,"2019/10",2019-11-24 21:48:49,13
540,ALMIR FERNANDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/12",2019-11-24 21:48:49,8
558,ANA LÚCIA,0,0,0,0,0,0,0,2010,0,0,1763.88,0,0,0,3773.88,0,3773.88,4387.8966666666665,0,"2019/06",2019-11-24 21:48:49,36
550,AMARO CIPRIANO,0,0,0,0,0,0,0,4704,0,0,0,0,0,0,4704,104,4600,4335.364,0,"2019/10",2019-11-24 21:48:49,20
534,ALMIR FERNANDO,0,0,0,0,0,0,0,0,1130,2000,891.8,0,0,0,4021.8,0,4021.8,3828.383333333333,0,"2019/06",2019-11-24 21:48:49,8
544,AMARO CIPRIANO,0,0,0,0,0,0,0,4704,0,0,0,0,0,0,4704,104,4600,3996,0,"2019/04",2019-11-24 21:48:49,20
555,ANA LÚCIA,0,0,0,0,0,0,0,4620,0,0,0,0,0,0,4620,20,4600,4451.166666666667,0,"2019/03",2019-11-24 21:48:49,36
551,AMARO CIPRIANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/11",2019-11-24 21:48:49,20
523,ALINE MARIANO,430,666.96,0,0,85,0,0,3600,0,0,0,0,0,0,4781.96,181.96,4600,4600,0,"2019/07",2019-11-24 21:48:49,13
554,ANA LÚCIA,0,0,0,0,0,0,0,4312,0,0,0,0,0,0,4312,0,4312,4376.75,0,"2019/02",2019-11-24 21:48:49,36
546,AMARO CIPRIANO,0,0,0,0,0,0,0,4704,0,0,0,0,0,0,4704,104,4600,4192.655,0,"2019/06",2019-11-24 21:48:49,20
525,ALINE MARIANO,500,728.52,0,0,85,0,0,3600,0,0,0,0,0,0,4913.52,313.52,4600,4600,0,"2019/09",2019-11-24 21:48:49,13
541,AMARO CIPRIANO,0,0,0,0,0,0,0,4704,0,0,0,0,0,0,4704,104,4600,4600,0,"2019/01",2019-11-24 21:48:49,20
542,AMARO CIPRIANO,0,0,0,0,0,0,0,2184,0,0,0,0,0,0,2184,0,2184,3392,0,"2019/02",2019-11-24 21:48:49,20
548,AMARO CIPRIANO,0,0,0,0,0,0,0,4704,0,0,0,0,0,0,4704,104,4600,4278.75375,0,"2019/08",2019-11-24 21:48:49,20
543,AMARO CIPRIANO,0,0,0,0,0,0,0,4704,0,0,0,0,0,0,4704,104,4600,3794.6666666666665,0,"2019/03",2019-11-24 21:48:49,20
557,ANA LÚCIA,0,0,0,0,0,0,0,4774,0,0,0,0,0,0,4774,174,4600,4510.7,0,"2019/05",2019-11-24 21:48:49,36
588,ANTONIO LUIZ NETO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019/12",2019-11-24 21:48:50,9
559,ANA LÚCIA,0,0,0,0,0,0,0,4712,0,0,0,0,0,0,4712,112,4600,4418.197142857143,0,"2019/07",2019-11-24 21:48:49,36
569,ANDRÉ RÉGIS,1900,720.13,376.62,0,298.71,192.07,0,0,0,0,121.1,0,0,0,3608.63,2.42,3606.21,3430.958,0,"2019/05",2019-11-24 21:48:50,15
570,ANDRÉ RÉGIS,1900,720.13,510.74,0,298.71,193.97,0,0,0,0,59.7,0,0,0,3683.2499999999995,0,3683.2499999999995,3473.0066666666667,0,"2019/06",2019-11-24 21:48:50,15
